id,x,y
8909,8.589382977475163,47.787571196987685
8910,8.592718627147566,47.787538177471035
8911,8.596054272618366,47.787505062312931
8912,8.599389913875418,47.787471851513558
8913,8.602725550906566,47.787438545073179
8914,8.606061183699676,47.787405142992029
8915,8.609396812242601,47.787371645270355
8916,8.612732436523181,47.787338051908357
8917,8.616068056529286,47.787304362906298
8926,8.646088442228587,47.786996858123373
8927,8.649424018821890,47.786962212733634
8928,8.652759591007118,47.786927471706427
8929,8.656095158772121,47.786892635042022
8930,8.659430722104760,47.786857702740626
8931,8.662766280992892,47.786822674802565
8932,8.666101835424371,47.786787551227995
8933,8.669437385387051,47.786752332017173
8934,8.672772930868788,47.786717017170368
8936,8.679444008340875,47.786646100569875
9363,8.575991981785949,47.785454331661477
9364,8.579327506261114,47.785421696087525
9365,8.582663026583875,47.785388964875217
9366,8.585998542742079,47.785356138024774
9367,8.589334054723585,47.785323215536401
9368,8.592669562516246,47.785290197410397
9369,8.596005066107915,47.785257083646933
9370,8.599340565486456,47.785223874246270
9371,8.602676060639714,47.785190569208581
9372,8.606011551555548,47.785157168534184
9373,8.609347038221820,47.785123672223264
9374,8.612682520626379,47.785090080276063
9385,8.649372542330482,47.784714256929938
9386,8.652707972647304,47.784679517365859
9387,8.656043398544558,47.784644682168597
9388,8.659378820010090,47.784609751338408
9389,8.662714237031770,47.784574724875533
9390,8.666049649597445,47.784539602780207
9391,8.669385057694978,47.784504385052657
9392,8.672720461312224,47.784469071693174
9393,8.676055860437046,47.784433662702000
9394,8.679391255057300,47.784398158079320
9814,8.552595837233431,47.783432104111995
9815,8.555931248561148,47.783400139359109
9822,8.579279013304848,47.783173708295941
9823,8.582614391758174,47.783140978462043
9824,8.585949766047554,47.783108152994096
9825,8.589285136160848,47.783075231892184
9826,8.592620502085911,47.783042215156662
9827,8.595955863810598,47.783009102787744
9828,8.599291221322765,47.782975894785643
9829,8.602626574610278,47.782942591150558
9830,8.605961923660987,47.782909191882766
9831,8.609297268462749,47.782875696982515
9832,8.612632609003423,47.782842106449984
9844,8.652656358707064,47.782431560830034
9845,8.655991642748702,47.782396727099766
9846,8.659326922359275,47.782361797740627
9847,8.662662197526640,47.782326772752867
9848,8.665997468238659,47.782291652136621
9849,8.669332734483184,47.782256435892243
9850,8.672667996248082,47.782221124019941
9851,8.676003253521213,47.782185716519933
9852,8.679338506290433,47.782150213392519
10269,8.542542650636387,47.781279419676686
10270,8.545877932227746,47.781247743166873
10271,8.549213209789334,47.781215971024530
10272,8.552548483309010,47.781184103249835
10273,8.555883752774626,47.781152139843051
10274,8.559219018174042,47.781120080804335
10279,8.575895283753146,47.780958351140470
10280,8.579230524500376,47.780925718315203
10281,8.582565761096413,47.780892989859574
10282,8.585900993529112,47.780860165773923
10283,8.589236221786338,47.780827246058443
10284,8.592571445855940,47.780794230713298
10285,8.595906665725790,47.780761119738777
10286,8.599241881383731,47.780727913135109
10287,8.602577092817636,47.780694610902501
10288,8.605912300015358,47.780661213041249
10289,8.609247502964756,47.780627719551461
10290,8.612582701653691,47.780594130433499
10291,8.615917896070021,47.780560445687506
10302,8.652604749185739,47.780183602102248
10303,8.655939891383911,47.780148769838952
10304,8.659275029151660,47.780113841950794
10305,8.662610162476852,47.780078818437929
10306,8.665945291347350,47.780043699300712
10307,8.669280415751015,47.780008484539337
10308,8.672615535675700,47.779973174154065
10309,8.675950651109279,47.779937768145153
10310,8.679285762039608,47.779902266512813
10311,8.682620868454544,47.779866669257281
10725,8.535825434801213,47.779094476081390
10726,8.539160582562783,47.779062992163205
10727,8.542495726319450,47.779031412615986
10728,8.545830866059077,47.778999737440088
10729,8.549166001769523,47.778967966635655
10730,8.552501133438644,47.778936100202891
10731,8.555836261054298,47.778904138142053
10732,8.559171384604349,47.778872080453354
10733,8.562506504076657,47.778839927137042
10735,8.569176730739471,47.778775333622349
10736,8.572511837905697,47.778742893424493
10737,8.575846940945620,47.778710357599898
10738,8.579182039847092,47.778677726148722
10739,8.582517134597980,47.778644999071368
10740,8.585852225186143,47.778612176367879
10741,8.589187311599440,47.778579258038640
10742,8.592522393825726,47.778546244083763
10743,8.595857471852874,47.778513134503498
10744,8.599192545668734,47.778479929298193
10745,8.602527615261172,47.778446628467961
10746,8.605862680618047,47.778413232013037
10747,8.609197741727222,47.778379739933669
10748,8.612532798576558,47.778346152230114
10749,8.615867851153913,47.778312468902634
10760,8.652553144082692,47.777935641186190
10761,8.655888144449531,47.777900810389646
10762,8.659223140386597,47.777865883972233
10763,8.662558131881758,47.777830861934277
10764,8.665893118922874,47.777795744275906
10765,8.669228101497808,47.777760530997419
10766,8.672563079594424,47.777725222099043
10767,8.675898053200592,47.777689817581056
10768,8.679233022304158,47.777654317443677
10769,8.682567986893003,47.777618721687169
11180,8.525773756515369,47.776940338209897
11181,8.529108774376272,47.776909142493551
11182,8.532443788269285,47.776877851151603
11183,8.535778798182264,47.776846464184267
11184,8.539113804103064,47.776814981591755
11185,8.542448806019550,47.776783403374353
11186,8.545783803919583,47.776751729532180
11187,8.549118797791024,47.776719960065513
11188,8.552453787621735,47.776688094974610
11189,8.555788773399568,47.776656134259603
11190,8.559123755112399,47.776624077920808
11191,8.562458732748077,47.776591925958385
11192,8.565793706294464,47.776559678372578
11193,8.569128675739432,47.776527335163614
11194,8.572463641070835,47.776494896331705
11195,8.575798602276533,47.776462361877115
11196,8.579133559344390,47.776429731800000
11197,8.582468512262269,47.776397006100659
11198,8.585803461018031,47.776364184779339
11199,8.589138405599538,47.776331267836184
11200,8.592473345994653,47.776298255271485
11201,8.595808282191236,47.776265147085432
11202,8.599143214177152,47.776231943278262
11203,8.602478141940265,47.776198643850250
11204,8.605813065468434,47.776165248801590
11205,8.609147984749525,47.776131758132507
11206,8.612482899771395,47.776098171843294
11207,8.615817810521916,47.776064489934107
11208,8.619152716988944,47.776030712405237
11209,8.622487619160349,47.775996839256912
11217,8.649166680432639,47.775722411797958
11218,8.652501543397271,47.775687678085134
11219,8.655836401944915,47.775652848755257
11220,8.659171256063438,47.775617923808547
11221,8.662506105740702,47.775582903245251
11222,8.665840950964570,47.775547787065605
11223,8.669175791722914,47.775512575269893
11224,8.672510628003598,47.775477267858307
11225,8.675845459794481,47.775441864831151
11226,8.679180287083438,47.775406366188598
11227,8.682515109858322,47.775370771930959
11634,8.512388005825464,47.774816141574107
11638,8.525727549377972,47.774692320182808
11639,8.529062425408503,47.774661125779943
11640,8.532397297471718,47.774629835755562
11641,8.535732165555482,47.774598450109792
11642,8.539067029647654,47.774566968842905
11643,8.542401889736098,47.774535391955126
11644,8.545736745808679,47.774503719446592
11645,8.549071597853255,47.774471951317643
11646,8.552406445857686,47.774440087568379
11647,8.555741289809847,47.774408128199141
11648,8.559076129697585,47.774376073210128
11649,8.562410965508773,47.774343922601467
11650,8.565745797231276,47.774311676373486
11651,8.569080624852951,47.774279334526327
11652,8.572415448361665,47.774246897060301
11653,8.575750267745281,47.774214363975609
11654,8.579085082991661,47.774181735272442
11655,8.582419894088668,47.774149010951078
11656,8.585754701024170,47.774116191011693
11657,8.589089503786024,47.774083275454558
11658,8.592424302362099,47.774050264279865
11659,8.595759096740260,47.774017157487862
11660,8.599093886908372,47.773983955078805
11661,8.602428672854291,47.773950657052893
11662,8.605763454565892,47.773917263410333
11663,8.609098232031034,47.773883774151443
11664,8.612433005237584,47.773850189276395
11665,8.615767774173404,47.773816508785451
11666,8.619102538826359,47.773782732678818
11677,8.655784663869415,47.773404884939211
11678,8.659119376181527,47.773369961463075
11679,8.662454084053030,47.773334942374326
11680,8.665788787471790,47.773299827673291
11681,8.669123486425683,47.773264617360219
11682,8.672458180902561,47.773229311435315
11683,8.675792870890302,47.773193909898801
11684,8.679127556376770,47.773158412750995
11685,8.682462237349837,47.773122819992103
11686,8.685796913797365,47.773087131622326
12085,8.488999011527122,47.772781113146216
12089,8.502338096660605,47.772659974298783
12090,8.505672858300212,47.772629450538233
12091,8.509007616058046,47.772598831158597
12092,8.512342369921962,47.772568116160137
12093,8.515677119879825,47.772537305543040
12095,8.522346608028856,47.772475397453846
12096,8.525681346195746,47.772444299982141
12097,8.529016080408038,47.772413106892742
12098,8.532350810653597,47.772381818185757
12099,8.535685536920283,47.772350433861469
12100,8.539020259195969,47.772318953920049
12101,8.542354977468506,47.772287378361774
12102,8.545689691725768,47.772255707186794
12103,8.549024401955618,47.772223940395406
12104,8.552359108145914,47.772192077987775
12105,8.555693810284527,47.772160119964134
12106,8.559028508359322,47.772128066324719
12107,8.562363202358160,47.772095917069770
12108,8.565697892268906,47.772063672199465
12109,8.569032578079431,47.772031331714082
12110,8.572367259777595,47.771998895613805
12111,8.575701937351258,47.771966363898855
12112,8.579036610788298,47.771933736569501
12113,8.582371280076570,47.771901013625957
12114,8.585705945203944,47.771868195068443
12115,8.589040606158289,47.771835280897157
12116,8.592375262927460,47.771802271112406
12117,8.595709915499334,47.771769165714325
12118,8.599044563861771,47.771735964703247
12119,8.602379208002640,47.771702668079293
12120,8.605713847909804,47.771669275842783
12121,8.609048483571131,47.771635787993915
12122,8.612383114974492,47.771602204532968
12123,8.615717742107750,47.771568525460090
12124,8.619052364958771,47.771534750775594
12134,8.652398355276725,47.771191745341952
12135,8.655732930222388,47.771156918945003
12136,8.659067500740216,47.771121996939257
12137,8.662402066818094,47.771086979325041
12138,8.665736628443881,47.771051866102454
12139,8.669071185605446,47.771016657271844
12140,8.672405738290660,47.770981352833495
12141,8.675740286487390,47.770945952787542
12142,8.679074830183506,47.770910457134313
12143,8.682409369366878,47.770874865873999
12542,8.485619733150909,47.770563120992215
12543,8.488954372204420,47.770533076595093
12544,8.492289007437396,47.770502936581863
12545,8.495623638837710,47.770472700952759
12546,8.498958266393220,47.770442369707986
12547,8.502292890091788,47.770411942847751
12548,8.505627509921283,47.770381420372317
12549,8.508962125869566,47.770350802281818
12550,8.512296737924506,47.770320088576533
12551,8.515631346073967,47.770289279256595
12552,8.518965950305811,47.770258374322331
12553,8.522300550607902,47.770227373773885
12554,8.525635146968112,47.770196277611475
12555,8.528969739374302,47.770165085835309
12556,8.532304327814343,47.770133798445677
12557,8.535638912276092,47.770102415442722
12558,8.538973492747417,47.770070936826698
12559,8.542308069216189,47.770039362597757
12560,8.545642641670266,47.770007692756238
12561,8.548977210097522,47.769975927302269
12562,8.552311774485821,47.769944066236143
12563,8.555646334823026,47.769912109558014
12564,8.558980891097008,47.769880057268182
12565,8.562315443295629,47.769847909366753
12566,8.565649991406760,47.769815665854033
12567,8.568984535418265,47.769783326730241
12568,8.572319075318008,47.769750891995592
12569,8.575653611093864,47.769718361650327
12570,8.578988142733690,47.769685735694672
12571,8.582322670225366,47.769653014128806
12572,8.585657193556749,47.769620196953035
12573,8.588991712715710,47.769587284167521
12574,8.592326227690114,47.769554275772528
12575,8.595660738467831,47.769521171768304
12576,8.598995245036734,47.769487972155069
12577,8.602329747384683,47.769454676932988
12578,8.605664245499543,47.769421286102371
12579,8.608998739369197,47.769387799663413
12580,8.612333228981500,47.769354217616382
12581,8.615667714324324,47.769320539961527
12582,8.619002195385537,47.769286766698976
12591,8.649012330262400,47.768978505032379
12592,8.652346767840310,47.768943775706688
12593,8.655681201003176,47.768908950776066
12594,8.659015629738860,47.768874030240603
12595,8.662350054035240,47.768839014100671
12596,8.665684473880184,47.768803902356495
12597,8.669018889261558,47.768768695008298
12598,8.672353300167234,47.768733392056298
12599,8.675687706585085,47.768697993500787
12600,8.679022108502982,47.768662499342014
12601,8.682356505908794,47.768626909580171
12999,8.482240738388963,47.768345028530746
13000,8.485575239449524,47.768315081010734
13001,8.488909736702242,47.768285037878471
13002,8.492244230134986,47.768254899134121
13003,8.495578719735624,47.768224664777968
13004,8.498913205492022,47.768194334810154
13005,8.502247687392044,47.768163909230879
13006,8.505582165423558,47.768133388040397
13007,8.508916639574428,47.768102771238951
13008,8.512251109832524,47.768072058826704
13009,8.515585576185712,47.768041250803847
13010,8.518920038621856,47.768010347170694
13011,8.522254497128833,47.767979347927373
13012,8.525588951694495,47.767948253074096
13013,8.528923402306717,47.767917062611147
13014,8.532257848953366,47.767885776538691
13015,8.535592291622311,47.767854394856954
13016,8.538926730301416,47.767822917566193
13017,8.542261164978552,47.767791344666577
13018,8.545595595641586,47.767759676158327
13019,8.548930022278384,47.767727912041771
13020,8.552264444876812,47.767696052316971
13021,8.555598863424747,47.767664096984213
13022,8.558933277910048,47.767632046043751
13023,8.562267688320585,47.767599899495757
13024,8.565602094644230,47.767567657340528
13025,8.568936496868847,47.767535319578244
13026,8.572270894982308,47.767502886209094
13027,8.575605288972483,47.767470357233393
13028,8.578939678827240,47.767437732651302
13029,8.582274064534445,47.767405012463051
13030,8.585608446081968,47.767372196668866
13031,8.588942823457680,47.767339285269053
13032,8.592277196649450,47.767306278263689
13033,8.595611565645148,47.767273175653187
13034,8.598945930432642,47.767239977437605
13035,8.602280290999801,47.767206683617317
13036,8.605614647334496,47.767173294192453
13037,8.608948999424598,47.767139809163346
13038,8.612283347257980,47.767106228530139
13039,8.615617690822502,47.767072552293079
13040,8.618952030106046,47.767038780452438
13049,8.648960889012335,47.766730531763869
13050,8.652295184818934,47.766695803900291
13051,8.655629476211139,47.766660980435802
13052,8.658963763176809,47.766626061370523
13053,8.662298045703819,47.766591046704818
13054,8.665632323780047,47.766555936438813
13055,8.668966597393361,47.766520730572893
13056,8.672300866531630,47.766485429107178
13057,8.675635131182730,47.766450032041995
13058,8.678969391334533,47.766414539377493
13059,8.682303646974914,47.766378951114049
13060,8.685637898091747,47.766343267251834
13456,8.478862027218138,47.766126835777492
13457,8.482196390284630,47.766096985126687
13458,8.485530749555972,47.766067038867391
13459,8.488865105020032,47.766036996999873
13460,8.492199456664675,47.766006859524325
13461,8.495533804477777,47.765976626440938
13462,8.498868148447190,47.765946297749949
13463,8.502202488560801,47.765915873451561
13464,8.505536824806466,47.765885353545968
13465,8.508871157172059,47.765854738033418
13466,8.512205485645445,47.765824026914103
13467,8.515539810214497,47.765793220188279
13468,8.518874130867076,47.765762317856066
13469,8.522208447591058,47.765731319917762
13470,8.525542760374311,47.765700226373539
13471,8.528877069204697,47.765669037223638
13472,8.532211374070094,47.765637752468294
13473,8.535545674958364,47.765606372107669
13474,8.538879971857382,47.765574896142056
13475,8.542214264755017,47.765543324571610
13476,8.545548553639135,47.765511657396587
13477,8.548882838497603,47.765479894617201
13478,8.552217119318296,47.765448036233629
13479,8.555551396089088,47.765416082246198
13480,8.558885668797840,47.765384032655007
13481,8.562219937432426,47.765351887460376
13482,8.565554201980715,47.765319646662448
13483,8.568888462430580,47.765287310261549
13484,8.572222718769895,47.765254878257842
13485,8.575556970986520,47.765222350651506
13486,8.578891219068328,47.765189727442888
13487,8.582225463003198,47.765157008632080
13488,8.585559702778992,47.765124194219418
13489,8.588893938383588,47.765091284205106
13490,8.592228169804851,47.765058278589350
13491,8.595562397030658,47.765025177372394
13492,8.598896620048876,47.764991980554463
13493,8.602230838847378,47.764958688135771
13494,8.605565053414036,47.764925300116587
13495,8.608899263736721,47.764891816497141
13496,8.612233469803304,47.764858237277608
13497,8.615567671601662,47.764824562458323
13498,8.618901869119656,47.764790792039413
13499,8.622236062345168,47.764756926021178
13505,8.642241130876936,47.764551722339021
13506,8.645575293715488,47.764517187132093
13507,8.648909452164538,47.764482556327735
13508,8.652243606211957,47.764447829926176
13509,8.655577755845622,47.764413007927701
13510,8.658911901053406,47.764378090332478
13511,8.662246041823179,47.764343077140843
13512,8.665580178142818,47.764307968352973
13513,8.668914310000195,47.764272763969146
13514,8.672248437383187,47.764237463989581
13515,8.675582560279667,47.764202068414541
13516,8.678916678677504,47.764166577244303
13517,8.682250792564583,47.764130990479018
13518,8.685584901928770,47.764095308119025
13526,8.712257612563221,47.763806407858787
13527,8.715591680675780,47.763769865157485
13528,8.718925744144196,47.763733226863955
13529,8.722259802956357,47.763696492978497
13913,8.475483599615275,47.763908542748112
13914,8.478817824686590,47.763878788958536
13915,8.482152045975443,47.763848939564291
13916,8.485486263469697,47.763818994565611
13917,8.488820477157232,47.763788953962731
13918,8.492154687025907,47.763758817755871
13919,8.495488893063596,47.763728585945181
13920,8.498823095258169,47.763698258530916
13921,8.502157293597500,47.763667835513282
13922,8.505491488069445,47.763637316892478
13923,8.508825678661893,47.763606702668731
13924,8.512159865362699,47.763575992842242
13925,8.515494048159741,47.763545187413193
13926,8.518828227040888,47.763514286381920
13927,8.522162401994011,47.763483289748486
13928,8.525496573006983,47.763452197513217
13929,8.528830740067667,47.763421009676293
13930,8.532164903163936,47.763389726237911
13931,8.535499062283666,47.763358347198320
13932,8.538833217414728,47.763326872557712
13933,8.542167368544986,47.763295302316294
13934,8.545501515662318,47.763263636474392
13935,8.548835658754596,47.763231875032083
13936,8.552169797809684,47.763200017989682
13937,8.555503932815460,47.763168065347379
13938,8.558838063759795,47.763136017105374
13939,8.562172190630561,47.763103873263979
13940,8.565506313415627,47.763071633823301
13941,8.568840432102869,47.763039298783625
13942,8.572174546680154,47.763006868145176
13943,8.575508657135360,47.762974341908162
13944,8.578842763456358,47.762941720072853
13945,8.582176865631016,47.762909002639461
13946,8.585510963647216,47.762876189608193
13947,8.588845057492822,47.762843280979254
13948,8.592179147155708,47.762810276752930
13949,8.595513232623748,47.762777176929411
13950,8.598847313884821,47.762743981508962
13951,8.602181390926795,47.762710690491808
13952,8.605515463737541,47.762677303878135
13953,8.608849532304937,47.762643821668263
13954,8.612183596616854,47.762610243862312
13955,8.615517656661169,47.762576570460602
13956,8.618851712425752,47.762542801463326
13957,8.622185763898475,47.762508936870773
13958,8.625519811067219,47.762474976683144
13962,8.638855956459857,47.762338179986529
13963,8.642189981926800,47.762303741827090
13964,8.645524003017012,47.762269208073960
13965,8.648858019718364,47.762234578727451
13966,8.652192032018730,47.762199853787799
13967,8.655526039905984,47.762165033255194
13968,8.658860043368010,47.762130117129921
13969,8.662194042392668,47.762095105412207
13970,8.665528036967844,47.762059998102323
13971,8.668862027081419,47.762024795200482
13972,8.672196012721251,47.761989496706931
13973,8.675529993875232,47.761954102621971
13974,8.678863970531236,47.761918612945784
13975,8.682197942677133,47.761883027678586
13976,8.685531910300803,47.761847346820744
13982,8.705535620397123,47.761631254282626
13983,8.708869556025743,47.761594904296800
13984,8.712203487035154,47.761558458722291
13985,8.715537413413228,47.761521917559314
13986,8.718871335147846,47.761485280808138
13987,8.722205252226884,47.761448548469069
13988,8.725539164638217,47.761411720542270
14370,8.472105455557218,47.761690149458182
14371,8.475439542632250,47.761660492521855
14372,8.478773625937501,47.761630739984717
14373,8.482107705460844,47.761600891846982
14374,8.485441781190145,47.761570948108819
14375,8.488775853113276,47.761540908770463
14376,8.492109921218116,47.761510773832178
14377,8.495443985492528,47.761480543294070
14378,8.498778045924384,47.761450217156423
14379,8.502112102501560,47.761419795419449
14380,8.505446155211926,47.761389278083293
14381,8.508780204043354,47.761358665148236
14382,8.512114248983712,47.761327956614480
14383,8.515448290020878,47.761297152482214
14384,8.518782327142722,47.761266252751632
14385,8.522116360337112,47.761235257423024
14386,8.525450389591928,47.761204166496611
14387,8.528784414895037,47.761172979972471
14388,8.532118436234317,47.761141697851009
14389,8.535452453597633,47.761110320132261
14390,8.538786466972866,47.761078846816602
14391,8.542120476347883,47.761047277904133
14392,8.545454481710555,47.761015613395138
14393,8.548788483048764,47.760983853289858
14394,8.552122480350381,47.760951997588471
14395,8.555456473603270,47.760920046291211
14396,8.558790462795312,47.760887999398285
14397,8.562124447914385,47.760855856909927
14398,8.565458428948356,47.760823618826393
14399,8.568792405885100,47.760791285147867
14400,8.572126378712493,47.760758855874599
14401,8.575460347418408,47.760726331006786
14402,8.578794311990714,47.760693710544693
14403,8.582128272417297,47.760660994488546
14404,8.585462228686019,47.760628182838509
14405,8.588796180784763,47.760595275594881
14406,8.592130128701404,47.760562272757873
14407,8.595464072423812,47.760529174327694
14408,8.598798011939863,47.760495980304633
14409,8.602131947237432,47.760462690688854
14410,8.605465878304393,47.760429305480585
14411,8.608799805128626,47.760395824680145
14412,8.612133727698001,47.760362248287677
14413,8.615467646000400,47.760328576303458
14414,8.618801560023694,47.760294808727650
14415,8.622135469755758,47.760260945560645
14416,8.625469375184471,47.760226986802550
14419,8.635471065529249,47.760124536984343
14420,8.638804953623310,47.760090195864450
14421,8.642138837353398,47.760055759154632
14422,8.645472716707392,47.760021226855251
14423,8.648806591673170,47.759986598966456
14424,8.652140462238604,47.759951875488539
14425,8.655474328391575,47.759917056421713
14426,8.658808190119961,47.759882141766248
14427,8.662142047411631,47.759847131522370
14428,8.665475900254476,47.759812025690302
14429,8.668809748636361,47.759776824270340
14430,8.672143592545170,47.759741527262712
14431,8.675477431968774,47.759706134667624
14432,8.678811266895062,47.759670646485382
14433,8.682145097311905,47.759635062716214
14434,8.685478923207180,47.759599383360289
14439,8.702147984435808,47.759419552789382
14440,8.705481782947132,47.759383299918625
14441,8.708815576852041,47.759346951463009
14442,8.712149366138416,47.759310507422619
14443,8.715483150794130,47.759273967797846
14444,8.718816930807073,47.759237332588917
14445,8.722150706165108,47.759200601796067
14446,8.725484476856129,47.759163775419545
14447,8.728818242868012,47.759126853459648
14828,8.472061544098452,47.759442095832391
14829,8.475395489418998,47.759412440144416
14830,8.478729430970317,47.759382688859610
14831,8.482063368740276,47.759352841978277
14832,8.485397302716752,47.759322899500525
14833,8.488731232887618,47.759292861426601
14834,8.492065159240745,47.759262727756742
14835,8.495399081764010,47.759232498491144
14836,8.498733000445281,47.759202173630001
14837,8.502066915272428,47.759171753173511
14838,8.505400826233336,47.759141237121945
14839,8.508734733315872,47.759110625475458
14840,8.512068636507912,47.759079918234285
14841,8.515402535797330,47.759049115398675
14842,8.518736431171996,47.759018216968734
14843,8.522070322619786,47.758987222944832
14844,8.525404210128578,47.758956133327082
14845,8.528738093686240,47.758924948115713
14846,8.532071973280649,47.758893667310929
14847,8.535405848899682,47.758862290913022
14848,8.538739720531209,47.758830818922135
14849,8.542073588163108,47.758799251338523
14850,8.545407451783255,47.758767588162378
14851,8.548741311379526,47.758735829393991
14852,8.552075166939787,47.758703975033505
14853,8.555409018451920,47.758672025081133
14854,8.558742865903803,47.758639979537179
14855,8.562076709283303,47.758607838401801
14856,8.565410548578306,47.758575601675247
14857,8.568744383776680,47.758543269357773
14858,8.572078214866302,47.758510841449549
14859,8.575412041835053,47.758478317950782
14860,8.578745864670799,47.758445698861827
14861,8.582079683361426,47.758412984182783
14862,8.585413497894800,47.758380173913920
14863,8.588747308258812,47.758347268055445
14864,8.592081114441324,47.758314266607613
14865,8.595414916430220,47.758281169570687
14866,8.598748714213375,47.758247976944830
14867,8.602082507778666,47.758214688730313
14868,8.605416297113972,47.758181304927383
14869,8.608750082207164,47.758147825536213
14870,8.612083863046125,47.758114250557099
14871,8.615417639618730,47.758080579990200
14872,8.618751411912861,47.758046813835875
14873,8.622085179916384,47.758012952094248
14874,8.625418943617186,47.757978994765587
